"iso_alpha_3_code","year","deaths_hiv"
"BHS",2018,"0"
"BRB",2018,"0"
"BLZ",2018,"44"
"CUB",2018,"236"
"DOM",2018,"627"
"GUY",2018,"24"
"HTI",2018,"625"
"JAM",2018,"272"
"SUR",2018,"13"
"TTO",2018,"94"
"AGO",2018,"5833"
"BWA",2018,"1766"
"COM",2018,"1"
"ERI",2018,"98"
"SWZ",2018,"1292"
"ETH",2018,"5195"
"KEN",2018,"7224"
"LSO",2018,"1870"
"MDG",2018,"456"
"MWI",2018,"5115"
"MUS",2018,"168"
"MOZ",2018,"13828"
"NAM",2018,"1227"
"RWA",2018,"926"
"ZAF",2018,"27668"
"SSD",2018,"3305"
"UGA",2018,"7545"
"TZA",2018,"8911"
"ZMB",2018,"8989"
"ZWE",2018,"8315"
"ALB",2018,"4"
"ARM",2018,"19"
"AZE",2018,"59"
"BLR",2018,"18"
"BIH",2018,"0"
"GEO",2018,"10"
"KAZ",2018,"22"
"KGZ",2018,"6"
"MNE",2018,"0"
"MKD",2018,"0"
"MDA",2018,"52"
"RUS",2018,"0"
"TJK",2018,"26"
"TKM",2018,"0"
"UKR",2018,"1526"
"UZB",2018,"51"
"ARG",2018,"195"
"BOL",2018,"92"
"BRA",2018,"0"
"CHL",2018,"0"
"COL",2018,"137"
"CRI",2018,"111"
"ECU",2018,"70"
"SLV",2018,"249"
"GTM",2018,"217"
"HND",2018,"130"
"MEX",2018,"712"
"NIC",2018,"56"
"PAN",2018,"84"
"PRY",2018,"140"
"PER",2018,"59"
"URY",2018,"59"
"VEN",2018,"1652"
"DZA",2018,"34"
"BHR",2018,"0"
"DJI",2018,"130"
"EGY",2018,"27"
"IRN",2018,"368"
"JOR",2018,"7"
"KWT",2018,"0"
"LBN",2018,"12"
"LBY",2018,"12"
"MAR",2018,"118"
"OMN",2018,"0"
"QAT",2018,"0"
"SAU",2018,"10"
"SOM",2018,"129"
"SDN",2018,"761"
"SYR",2018,"6"
"TUN",2018,"30"
"ARE",2018,"0"
"YEM",2018,"74"
"IRQ",2018,"0"
"BEN",2018,"490"
"BFA",2018,"732"
"BDI",2018,"509"
"CMR",2018,"6056"
"CPV",2018,"10"
"CAF",2018,"1214"
"TCD",2018,"865"
"COG",2018,"2130"
"CIV",2018,"4123"
"COD",2018,"7993"
"GNQ",2018,"371"
"GAB",2018,"433"
"GMB",2018,"358"
"GHA",2018,"5881"
"GIN",2018,"1395"
"GNB",2018,"554"
"LBR",2018,"497"
"MLI",2018,"1504"
"MRT",2018,"112"
"NER",2018,"252"
"NGA",2018,"12878"
"SEN",2018,"280"
"SLE",2018,"751"
"TGO",2018,"911"
"STP",2018,"2"
"AUT",2018,"0"
"BEL",2018,"0"
"BGR",2018,"0"
"CAN",2018,"0"
"HRV",2018,"0"
"CYP",2018,"0"
"CZE",2018,"0"
"DNK",2018,"3"
"EST",2018,"7"
"FIN",2018,"0"
"FRA",2018,"0"
"DEU",2018,"19"
"GRC",2018,"4"
"HUN",2018,"0"
"ISL",2018,"0"
"IRL",2018,"2"
"ISR",2018,"0"
"ITA",2018,"0"
"LVA",2018,"0"
"LTU",2018,"0"
"LUX",2018,"0"
"MLT",2018,"0"
"NLD",2018,"4"
"NOR",2018,"3"
"POL",2018,"0"
"PRT",2018,"35"
"ROU",2018,"87"
"SRB",2018,"2"
"SVK",2018,"0"
"SVN",2018,"0"
"ESP",2018,"26"
"SWE",2018,"0"
"CHE",2018,"18"
"TUR",2018,"0"
"GBR",2018,"0"
"USA",2018,"0"
"03M49WLD",2019,"203063"
"AFG",2019,"104"
"AUS",2019,"3"
"BGD",2019,"0"
"BTN",2019,"4"
"BRN",2019,"0"
"KHM",2019,"444"
"CHN",2019,"0"
"PRK",2019,"0"
"FJI",2019,"6"
"IND",2019,"0"
"IDN",2019,"7239"
"JPN",2019,"4"
"LAO",2019,"92"
"MYS",2019,"112"
"MDV",2019,"0"
"MNG",2019,"3"
"MMR",2019,"0"
"NPL",2019,"186"
"NZL",2019,"3"
"PAK",2019,"842"
"PNG",2019,"69"
"PHL",2019,"76"
"KOR",2019,"0"
"SGP",2019,"9"
"LKA",2019,"29"
"THA",2019,"5057"
"TLS",2019,"7"
"VNM",2019,"570"
"BHS",2019,"0"
"BRB",2019,"0"
"BLZ",2019,"45"
"CUB",2019,"241"
"DOM",2019,"569"
"GUY",2019,"23"
"HTI",2019,"588"
"JAM",2019,"236"
"SUR",2019,"14"
"TTO",2019,"92"
"AGO",2019,"5894"
"BWA",2019,"1833"
"COM",2019,"1"
"ERI",2019,"84"
"SWZ",2019,"1150"
"ETH",2019,"5003"
"KEN",2019,"6049"
"LSO",2019,"1546"
"MDG",2019,"475"
"MWI",2019,"4791"
"MUS",2019,"170"
"MOZ",2019,"13288"
"NAM",2019,"1150"
"RWA",2019,"865"
"ZAF",2019,"25895"
"SSD",2019,"3099"
"UGA",2019,"6460"
"TZA",2019,"8761"
"ZMB",2019,"9259"
"ZWE",2019,"6973"
"ALB",2019,"5"
"ARM",2019,"15"
"AZE",2019,"46"
"BLR",2019,"20"
"BIH",2019,"0"
"GEO",2019,"11"
"KAZ",2019,"24"
"KGZ",2019,"6"
"MNE",2019,"0"
"MKD",2019,"0"
"MDA",2019,"45"
"RUS",2019,"0"
"TJK",2019,"28"
"TKM",2019,"0"
"UKR",2019,"1218"
"UZB",2019,"49"
"ARG",2019,"192"
"BOL",2019,"81"
"BRA",2019,"0"
"CHL",2019,"0"
"COL",2019,"145"
"CRI",2019,"117"
"ECU",2019,"65"
"SLV",2019,"292"
"GTM",2019,"194"
"HND",2019,"125"
"MEX",2019,"687"
"NIC",2019,"48"
"PAN",2019,"96"
"PRY",2019,"140"
"PER",2019,"63"
"URY",2019,"41"
"VEN",2019,"2093"
"DZA",2019,"37"
"BHR",2019,"0"
"DJI",2019,"112"
"EGY",2019,"28"
"IRN",2019,"360"
"JOR",2019,"7"
"KWT",2019,"0"
"LBN",2019,"10"
"LBY",2019,"12"
"MAR",2019,"104"
"OMN",2019,"0"
"QAT",2019,"0"
"SAU",2019,"9"
"SOM",2019,"119"
"SDN",2019,"743"
"SYR",2019,"6"
"TUN",2019,"30"
"ARE",2019,"0"
"YEM",2019,"79"
"IRQ",2019,"0"
"BEN",2019,"511"
"BFA",2019,"568"
"BDI",2019,"412"
"CMR",2019,"5047"
"CPV",2019,"8"
"CAF",2019,"1116"
"TCD",2019,"893"
"COG",2019,"2248"
"CIV",2019,"3356"
"COD",2019,"6425"
"GNQ",2019,"348"
"GAB",2019,"403"
"GMB",2019,"361"
"GHA",2019,"5581"
"GIN",2019,"1196"
"GNB",2019,"431"
"LBR",2019,"424"
"MLI",2019,"1365"
"MRT",2019,"112"
"NER",2019,"212"
"NGA",2019,"13530"
"SEN",2019,"250"
"SLE",2019,"675"
"TGO",2019,"791"
"STP",2019,"2"
"AUT",2019,"0"
"BEL",2019,"0"
"BGR",2019,"0"
"CAN",2019,"0"
"HRV",2019,"0"
"CYP",2019,"0"
"CZE",2019,"0"
"DNK",2019,"3"
"EST",2019,"7"
"FIN",2019,"0"
"FRA",2019,"0"
"DEU",2019,"18"
"GRC",2019,"4"
"HUN",2019,"0"
"ISL",2019,"0"
"IRL",2019,"2"
"ISR",2019,"0"
"ITA",2019,"0"
"LVA",2019,"0"
"LTU",2019,"0"
"LUX",2019,"0"
"MLT",2019,"0"
"NLD",2019,"4"
"NOR",2019,"3"
"POL",2019,"0"
"PRT",2019,"29"
"ROU",2019,"93"
"SRB",2019,"3"
"SVK",2019,"0"
"SVN",2019,"0"
"ESP",2019,"23"
"SWE",2019,"0"
"CHE",2019,"16"
"TUR",2019,"0"
"GBR",2019,"0"
"USA",2019,"0"
"03M49WLD",2020,"191021"
"AFG",2020,"113"
"AUS",2020,"2"
"BGD",2020,"0"
"BTN",2020,"4"
"BRN",2020,"0"
"KHM",2020,"407"
"CHN",2020,"0"
"PRK",2020,"0"
"FJI",2020,"6"
"IND",2020,"0"
"IDN",2020,"7503"
"JPN",2020,"4"
"LAO",2020,"97"
"MYS",2020,"133"
"MDV",2020,"0"
"MNG",2020,"4"
"MMR",2020,"0"
"NPL",2020,"170"
"NZL",2020,"3"
"PAK",2020,"890"
"PNG",2020,"66"
"PHL",2020,"101"
"KOR",2020,"0"
"SGP",2020,"6"
"LKA",2020,"27"
"THA",2020,"4326"
"TLS",2020,"5"
"VNM",2020,"563"
"BHS",2020,"0"
"BRB",2020,"0"
"BLZ",2020,"43"
"CUB",2020,"245"
"DOM",2020,"508"
"GUY",2020,"21"
"HTI",2020,"524"
"JAM",2020,"192"
"SUR",2020,"19"
"TTO",2020,"68"
"AGO",2020,"5798"
"BWA",2020,"1613"
"COM",2020,"1"
"ERI",2020,"81"
"SWZ",2020,"1050"
"ETH",2020,"4667"
"KEN",2020,"6003"
"LSO",2020,"1669"
"MDG",2020,"497"
"MWI",2020,"4005"
"MUS",2020,"165"
"MOZ",2020,"12892"
"NAM",2020,"1114"
"RWA",2020,"781"
"ZAF",2020,"24440"
"SSD",2020,"3109"
"UGA",2020,"7704"
"TZA",2020,"8603"
"ZMB",2020,"8531"
"ZWE",2020,"7487"
"ALB",2020,"5"
"ARM",2020,"14"
"AZE",2020,"36"
"BLR",2020,"21"
"BIH",2020,"0"
"GEO",2020,"13"
"KAZ",2020,"25"
"KGZ",2020,"6"
"MNE",2020,"0"
"MKD",2020,"0"
"MDA",2020,"42"
"RUS",2020,"0"
"TJK",2020,"28"
"TKM",2020,"0"
"UKR",2020,"1054"
"UZB",2020,"50"
"ARG",2020,"188"
"BOL",2020,"68"
"BRA",2020,"0"
"CHL",2020,"0"
"COL",2020,"143"
"CRI",2020,"132"
"ECU",2020,"63"
"SLV",2020,"319"
"GTM",2020,"178"
"HND",2020,"125"
"MEX",2020,"406"
"NIC",2020,"52"
"PAN",2020,"149"
"PRY",2020,"132"
"PER",2020,"66"
"URY",2020,"31"
"VEN",2020,"1825"
"DZA",2020,"38"
"BHR",2020,"0"
"DJI",2020,"112"
"EGY",2020,"27"
"IRN",2020,"368"
"JOR",2020,"7"
"KWT",2020,"0"
"LBN",2020,"9"
"LBY",2020,"10"
"MAR",2020,"86"
"OMN",2020,"0"
"QAT",2020,"0"
"SAU",2020,"10"
"SOM",2020,"105"
"SDN",2020,"762"
"SYR",2020,"6"
"TUN",2020,"30"
"ARE",2020,"0"
"YEM",2020,"82"
"IRQ",2020,"0"
"BEN",2020,"435"
"BFA",2020,"594"
"BDI",2020,"346"
"CMR",2020,"4450"
"CPV",2020,"7"
"CAF",2020,"900"
"TCD",2020,"775"
"COG",2020,"2598"
"CIV",2020,"2826"
"COD",2020,"5220"
"GNQ",2020,"409"
"GAB",2020,"330"
"GMB",2020,"372"
"GHA",2020,"4172"
"GIN",2020,"989"
"GNB",2020,"392"
"LBR",2020,"383"
"MLI",2020,"1202"
"MRT",2020,"107"
"NER",2020,"184"
"NGA",2020,"13167"
"SEN",2020,"207"
"SLE",2020,"623"
"TGO",2020,"773"
"STP",2020,"2"
"AUT",2020,"0"
"BEL",2020,"0"
"BGR",2020,"0"
"CAN",2020,"0"
"HRV",2020,"0"
"CYP",2020,"0"
"CZE",2020,"0"
"DNK",2020,"2"
"EST",2020,"7"
"FIN",2020,"0"
"FRA",2020,"0"
"DEU",2020,"18"
"GRC",2020,"4"
"HUN",2020,"0"
"ISL",2020,"0"
"IRL",2020,"2"
"ISR",2020,"0"
"ITA",2020,"0"
"LVA",2020,"0"
"LTU",2020,"0"
"LUX",2020,"0"
"MLT",2020,"0"
"NLD",2020,"4"
"NOR",2020,"3"
"POL",2020,"0"
"PRT",2020,"28"
"ROU",2020,"86"
"SRB",2020,"4"
"SVK",2020,"0"
"SVN",2020,"0"
"ESP",2020,"21"
"SWE",2020,"0"
"CHE",2020,"17"
"TUR",2020,"0"
"GBR",2020,"0"
"USA",2020,"0"
