"iso_country_name","who_code_2","iso_alpha_3_code","year_mid","year_start","year_end","obs_matdeaths_incl_late","obs_matdeaths_late","env_fromwhovr","ill_defined_death_proportion","ill_defined_death_proportion2","obs_ill","include","exclude_reason","icd_utilized","icd","mat_fromwhovr","pahocc_nonmatvr","pahocc_matvr","obs_matdeaths","obs_env","updateinmat","updateinenv","env_total_who_estimated","include_hasvrdata","rho_period","rho_period_max","rho_period_min","vrenv_vradj","ytot_bmis","rho_bmis","vrenv_bmat","ytot_bmat","rho_bmat","rho_intermediate","usability_percentage","include_reason","final_env","final_pm","obs_selogpm","type","definition","name","id","ori_vr_data_from_paho_update","special_case"
"Morocco","1310","MAR",2012.5,2012,2013,93,0,2655,0.202636534839925,0.526553672316384,538,FALSE,NA,TRUE,"104",93,NA,NA,93,2655,0,0,12374,TRUE,0.227887382824434,0.231183573714084,0.224591191934784,2655,11650,0.227896995708154,2655,12374,0.214562792952966,0.227887382824434,0.181716738197425,"usability less than 60%",2655,0.0350282485875706,NA,"vr","maternal",NA,NA,NA,FALSE
"Morocco","1310","MAR",2013.5,2013,2014,62,0,2612,0.182618683001531,0.571592649310873,477,FALSE,NA,TRUE,"104",62,NA,NA,62,2612,0,0,11883,TRUE,0.231860511858502,0.23524386975747,0.228477153959534,2612,11265,0.231868619618287,2612,11883,0.219809812336952,0.231860511858502,0.189525077674212,"usability less than 60%",2612,0.0237366003062787,NA,"vr","maternal",NA,NA,NA,FALSE
"Morocco","1310","MAR",2014.5,2014,2015,77,0,2847,0.164383561643836,0.578854935019319,468,FALSE,NA,TRUE,"104",77,NA,NA,77,2847,0,0,11456,TRUE,0.232226497884418,0.235691525482753,0.228778882485069,2847,12259,0.232237539766702,2847,11456,0.248516061452514,0.232226497884418,0.19406150583245,"usability less than 60%",2847,0.0270460133473832,NA,"vr","maternal",NA,NA,NA,FALSE
"Morocco","1310","MAR",2015.5,2015,2016,71,0,2717,0.171144644828855,0.588516746411483,465,FALSE,NA,TRUE,"104",71,NA,NA,71,2717,0,0,11055,TRUE,0.237077479636904,0.241005837050847,0.233149122222962,2717,11460,0.237085514834206,2717,11055,0.245771144278607,0.237077479636904,0.196509598603839,"usability less than 60%",2717,0.0261317629738682,NA,"vr","maternal",NA,NA,NA,FALSE
"Morocco","1310","MAR",2016.5,2016,2017,89,0,2506,0.170790103750998,0.565442936951317,428,FALSE,NA,TRUE,"104",89,NA,NA,89,2506,0,0,10663,TRUE,0.243262796165672,0.247874841743534,0.23865075058781,2506,10301,0.243277351713426,2506,10663,0.235018287536341,0.243262796165672,0.201727987574022,"usability less than 60%",2506,0.0355147645650439,NA,"vr","maternal",NA,NA,NA,FALSE
"Sao Tome and Principe","1385","STP",1985.5,1985,1986,6,NA,57,0.140350877192982,0.333333333333333,8,TRUE,NA,FALSE,"09B",6,NA,NA,6,57,0,0,64,TRUE,0.824,0.888,0.752,57,69,0.826086956521739,57,64,0.890625,0.824,0.710144927536232,NA,57,0.105263157894737,NA,"vr","maternal",NA,NA,NA,FALSE
"Sao Tome and Principe","1385","STP",1987.5,1987,1988,3,NA,46,0.108695652173913,0.434782608695652,5,TRUE,NA,FALSE,"09B",3,NA,NA,3,46,0,0,61,TRUE,0.824,0.888,0.752,46,55,0.836363636363636,46,61,0.754098360655738,0.824,0.745454545454545,NA,46,0.0652173913043478,NA,"vr","maternal",NA,NA,NA,FALSE
"Seychelles","1400","SYC",1985.5,1985,1986,1,NA,21,0.0476190476190476,0.619047619047619,1,TRUE,NA,FALSE,"09B",1,NA,NA,1,21,0,0,26,TRUE,0.92,0.973333333333333,0.853333333333333,21,21,1,21,21,1,1,0.952380952380952,NA,21,0.0476190476190476,NA,"vr","maternal",NA,NA,NA,FALSE
"Seychelles","1400","SYC",1986.5,1986,1987,0,NA,24,0,0.666666666666667,0,TRUE,NA,FALSE,"09B",0,NA,NA,0,24,0,0,25,TRUE,0.92,0.973333333333333,0.853333333333333,24,24,1,24,24,1,1,1,NA,24,0,NA,"vr","maternal",NA,NA,NA,FALSE
"Seychelles","1400","SYC",1987.5,1987,1988,1,NA,24,0,0.625,0,TRUE,NA,FALSE,"09B",1,NA,NA,1,24,0,0,24,TRUE,0.92,0.973333333333333,0.853333333333333,24,24,1,24,24,1,1,1,NA,24,0.0416666666666667,NA,"vr","maternal",NA,NA,NA,FALSE
"Seychelles","1400","SYC",2001.5,2001,2002,0,0,NA,0,NA,0,FALSE,NA,TRUE,"101",0,NA,NA,0,NA,0,NA,33,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"missing envelope in CRVS",NA,NA,NA,"vr","maternal",NA,NA,NA,FALSE
"Seychelles","1400","SYC",2002.5,2002,2003,0,0,NA,0,NA,0,FALSE,NA,TRUE,"101",0,NA,NA,0,NA,0,NA,33,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"missing envelope in CRVS",NA,NA,NA,"vr","maternal",NA,NA,NA,FALSE
"Seychelles","1400","SYC",2003.5,2003,2004,0,0,NA,0,NA,0,FALSE,NA,TRUE,"101",0,NA,NA,0,NA,0,NA,34,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"missing envelope in CRVS",NA,NA,NA,"vr","maternal",NA,NA,NA,FALSE
"Seychelles","1400","SYC",2004.5,2004,2005,0,0,NA,0,NA,0,FALSE,NA,TRUE,"101",0,NA,NA,0,NA,0,NA,33,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"missing envelope in CRVS",NA,NA,NA,"vr","maternal",NA,NA,NA,FALSE
"Seychelles","1400","SYC",2005.5,2005,2006,0,0,NA,0,NA,0,FALSE,NA,TRUE,"101",0,NA,NA,0,NA,0,NA,31,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"missing envelope in CRVS",NA,NA,NA,"vr","maternal",NA,NA,NA,FALSE
"Seychelles","1400","SYC",2006.5,2006,2007,0,0,NA,0,NA,0,FALSE,NA,TRUE,"101",0,NA,NA,0,NA,0,NA,31,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"missing envelope in CRVS",NA,NA,NA,"vr","maternal",NA,NA,NA,FALSE
"Seychelles","1400","SYC",2007.5,2007,2008,0,0,NA,0,NA,0,FALSE,NA,TRUE,"101",0,NA,NA,0,NA,0,NA,31,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"missing envelope in CRVS",NA,NA,NA,"vr","maternal",NA,NA,NA,FALSE
"Seychelles","1400","SYC",2008.5,2008,2009,0,0,NA,0,NA,0,FALSE,NA,TRUE,"101",0,NA,NA,0,NA,0,NA,30,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"missing envelope in CRVS",NA,NA,NA,"vr","maternal",NA,NA,NA,FALSE
"Seychelles","1400","SYC",2009.5,2009,2010,0,0,NA,0,NA,0,FALSE,NA,TRUE,"101",0,NA,NA,0,NA,0,NA,30,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"missing envelope in CRVS",NA,NA,NA,"vr","maternal",NA,NA,NA,FALSE
"Seychelles","1400","SYC",2010.5,2010,2011,0,0,NA,0,NA,0,FALSE,NA,TRUE,"101",0,NA,NA,0,NA,0,NA,29,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"missing envelope in CRVS",NA,NA,NA,"vr","maternal",NA,NA,NA,FALSE
"Seychelles","1400","SYC",2011.5,2011,2012,0,0,NA,0,NA,0,FALSE,NA,TRUE,"101",0,NA,NA,0,NA,0,NA,28,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"missing envelope in CRVS",NA,NA,NA,"vr","maternal",NA,NA,NA,FALSE
"Seychelles","1400","SYC",2012.5,2012,2013,0,0,NA,0,NA,0,FALSE,NA,TRUE,"101",0,NA,NA,0,NA,0,NA,29,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"missing envelope in CRVS",NA,NA,NA,"vr","maternal",NA,NA,NA,FALSE
"Seychelles","1400","SYC",2013.5,2013,2014,0,0,NA,0,NA,0,FALSE,NA,TRUE,"101",0,NA,NA,0,NA,0,NA,28,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"missing envelope in CRVS",NA,NA,NA,"vr","maternal",NA,NA,NA,FALSE
"Seychelles","1400","SYC",2014.5,2014,2015,0,0,NA,0,NA,0,FALSE,NA,TRUE,"101",0,NA,NA,0,NA,0,NA,26,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"missing envelope in CRVS",NA,NA,NA,"vr","maternal",NA,NA,NA,FALSE
"Seychelles","1400","SYC",2015.5,2015,2016,0,0,NA,0,NA,0,FALSE,NA,TRUE,"101",0,NA,NA,0,NA,0,NA,27,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"missing envelope in CRVS",NA,NA,NA,"vr","maternal",NA,NA,NA,FALSE
"Seychelles","1400","SYC",2016.5,2016,2017,0,0,NA,0,NA,0,FALSE,NA,TRUE,"101",0,NA,NA,0,NA,0,NA,26,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"missing envelope in CRVS",NA,NA,NA,"vr","maternal",NA,NA,NA,FALSE
"Seychelles","1400","SYC",2017.5,2017,2018,0,0,NA,0,NA,0,FALSE,NA,TRUE,"101",0,NA,NA,0,NA,0,NA,24,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"missing envelope in CRVS",NA,NA,NA,"vr","maternal",NA,NA,NA,FALSE
"Seychelles","1400","SYC",2019.5,2019,2020,0,0,NA,0,NA,0,FALSE,NA,TRUE,"101",0,NA,NA,0,NA,0,NA,23,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"missing envelope in CRVS",NA,NA,NA,"vr","maternal",NA,NA,NA,FALSE
"South Africa","1430","ZAF",1993.5,1993,1994,317,NA,19087,0.188400482003458,0.350185990464714,3596,FALSE,NA,FALSE,"09B",317,NA,NA,317,19087,0,0,32011,TRUE,0.652876619971533,0.655732639149,0.650020600794067,19087,29235,0.652881819736617,19087,32011,0.596263784324139,0.652876619971533,0.529878570206944,"usability less than 60%",19087,0.0166081626237753,NA,"vr","maternal",NA,NA,NA,FALSE
"South Africa","1430","ZAF",1994.5,1994,1995,430,NA,24060,0.136907730673317,0.359351620947631,3294,FALSE,NA,FALSE,"09B",430,NA,NA,430,24060,0,0,35866,TRUE,0.658927232516965,0.661258513902628,0.656595951131302,24060,36513,0.65894339002547,24060,35866,0.670830312831094,0.658927232516965,0.568728945854901,"usability less than 60%",24060,0.0178719866999169,NA,"vr","maternal",NA,NA,NA,FALSE
"South Africa","1430","ZAF",1995.5,1995,1996,494,NA,26575,0.143894637817498,0.325794920037629,3824,FALSE,NA,FALSE,"09B",494,NA,NA,494,26575,0,0,38915,TRUE,0.665995088229944,0.667964344187739,0.664021284336911,26575,39902,0.666006716455316,26575,38915,0.682898625208788,0.665995088229944,0.570171921206957,"usability less than 60%",26575,0.0185888993414864,NA,"vr","maternal",NA,NA,NA,FALSE
"South Africa","1430","ZAF",1996.5,1996,1997,601,0,34857,0.129156267033881,0.336374329402989,4502,TRUE,NA,TRUE,"103",601,NA,NA,601,34857,0,0,51919,TRUE,0.699369682907966,0.701136890951276,0.697602474864656,34857,49840,0.699378009630819,34857,51919,0.671372715190971,0.699369682907966,0.609048956661316,NA,34857,0.0172418739421063,NA,"vr","maternal",NA,NA,NA,FALSE
"South Africa","1430","ZAF",1997.5,1997,1998,618,1,41860,0.124916387959866,0.353392259913999,5229,TRUE,NA,TRUE,"103",617,NA,NA,617,41860,0,0,61169,TRUE,0.729373492624376,0.730953865645198,0.727789820286183,41860,57391,0.729382655817114,41860,61169,0.68433356765682,0.729373492624376,0.638270809011866,NA,41860,0.0147396082178691,NA,"vr","maternal",NA,NA,NA,FALSE
"South Africa","1430","ZAF",1998.5,1998,1999,620,0,53505,0.135557424539763,0.339239323427717,7253,TRUE,NA,TRUE,"103",620,NA,NA,620,53505,0,0,70731,TRUE,0.755985134235633,0.75738573330375,0.754581761704016,53505,70775,0.755987283645355,53505,70731,0.756457564575646,0.755985134235633,0.65350759448958,NA,53505,0.0115877020839174,NA,"vr","maternal",NA,NA,NA,FALSE
"South Africa","1430","ZAF",1999.5,1999,2000,687,0,64271,0.121081047439747,0.327955065270495,7782,TRUE,NA,TRUE,"103",687,NA,NA,687,64271,0,0,80359,TRUE,0.785233795065373,0.786476155502512,0.783991434628234,64271,81849,0.785238671211621,64271,80359,0.799798404659092,0.785233795065373,0.690161150411123,NA,64271,0.0106891132859299,NA,"vr","maternal",NA,NA,NA,FALSE
"South Africa","1430","ZAF",2000.5,2000,2001,727,0,78085,0.123865018889672,0.312287891400397,9672,TRUE,NA,TRUE,"103",727,NA,NA,727,78085,0,0,96382,TRUE,0.813347411672744,0.814440119993288,0.8122547033522,78085,96004,0.813351527019707,78085,96382,0.81016164844058,0.813347411672744,0.712605724761468,NA,78085,0.00931036690785682,NA,"vr","maternal",NA,NA,NA,FALSE
"South Africa","1430","ZAF",2001.5,2001,2002,847,1,91577,0.131080948273038,0.290444107144807,12004,TRUE,NA,TRUE,"103",846,NA,NA,846,91577,0,0,110722,TRUE,0.833927679782423,0.834897993151146,0.832957366413701,91577,109814,0.833928278725846,91577,110722,0.827089467314535,0.833927679782423,0.724616169158759,NA,91577,0.00923812747742337,NA,"vr","maternal",NA,NA,NA,FALSE
"South Africa","1430","ZAF",2002.5,2002,2003,791,0,110040,0.129452926208651,0.269720101781171,14245,TRUE,NA,TRUE,"103",791,NA,NA,791,110040,0,0,130500,TRUE,0.847632275936466,0.848511491376985,0.846753060495946,110040,129820,0.847635187182252,110040,130500,0.843218390804598,0.847632275936466,0.737906331844092,NA,110040,0.0071882951653944,NA,"vr","maternal",NA,NA,NA,FALSE
"South Africa","1430","ZAF",2003.5,2003,2004,892,1,127001,0.129778505681058,0.265549090164644,16482,TRUE,NA,TRUE,"103",891,NA,NA,891,127001,0,0,146803,TRUE,0.859619584550388,0.860430245593448,0.858808923507328,127001,147740,0.859625016921619,127001,146803,0.865111748397512,0.859619584550388,0.748064166779478,NA,127001,0.00701569278982055,NA,"vr","maternal",NA,NA,NA,FALSE
"South Africa","1430","ZAF",2004.5,2004,2005,1147,0,137037,0.129994089187592,0.26194385457942,17814,TRUE,NA,TRUE,"103",1147,NA,NA,1147,137037,0,0,157074,TRUE,0.869376724656659,0.870136170009728,0.86861595391903,137037,157626,0.869380685927449,137037,157074,0.872435921922151,0.869376724656659,0.756366335503026,NA,137037,0.00837000226216277,NA,"vr","maternal",NA,NA,NA,FALSE
"South Africa","1430","ZAF",2005.5,2005,2006,1244,1,140890,0.127255305557527,0.259457732983178,17929,TRUE,NA,TRUE,"103",1243,NA,NA,1243,140890,0,0,160498,TRUE,0.878165471337908,0.878892987977916,0.877436664774779,140890,160436,0.878169488144805,140890,160498,0.87783025333649,0.878165471337908,0.766417761599641,NA,140890,0.00882248562708496,NA,"vr","maternal",NA,NA,NA,FALSE
"South Africa","1430","ZAF",2006.5,2006,2007,1375,0,140975,0.127909203759532,0.249441390317432,18032,TRUE,NA,TRUE,"103",1375,NA,NA,1375,140975,0,0,159623,TRUE,0.88547722145876,0.886187673399538,0.884765473072834,140975,159207,0.885482422255303,140975,159623,0.883174730458643,0.88547722145876,0.772221070681565,NA,140975,0.0097535023940415,NA,"vr","maternal",NA,NA,NA,FALSE
"South Africa","1430","ZAF",2007.5,2007,2008,1748,0,134886,0.133142060703112,0.248313390566849,17959,TRUE,NA,TRUE,"103",1748,NA,NA,1748,134886,0,0,151242,TRUE,0.890683773965042,0.891391070911877,0.889975137440657,134886,151440,0.890689381933439,134886,151242,0.891855436981791,0.890683773965042,0.772101162176439,NA,134886,0.0129590913808698,NA,"vr","maternal",NA,NA,NA,FALSE
"South Africa","1430","ZAF",2008.5,2008,2009,1782,1,129216,0.126354321446261,0.247074665676077,16327,TRUE,NA,TRUE,"103",1781,NA,NA,1781,129216,0,0,142903,TRUE,0.895424022642844,0.896137272244826,0.894709357863082,129216,144307,0.895424338389683,129216,142903,0.904221744819913,0.895424022642844,0.782283603705988,NA,129216,0.0137831228330857,NA,"vr","maternal",NA,NA,NA,FALSE
"South Africa","1430","ZAF",2009.5,2009,2010,1860,2,118932,0.124911714256886,0.25324555208018,14856,TRUE,NA,TRUE,"103",1858,NA,NA,1858,118932,0,0,132238,TRUE,0.896930314559351,0.897666439146524,0.89619265956763,118932,132598,0.896936605378663,118932,132238,0.899378393502624,0.896930314559351,0.784898716421062,NA,118932,0.0156223724481216,NA,"vr","maternal",NA,NA,NA,FALSE
"South Africa","1430","ZAF",2010.5,2010,2011,1639,0,108720,0.119545621780721,0.25212472406181,12997,TRUE,NA,TRUE,"103",1639,NA,NA,1639,108720,0,0,120619,TRUE,0.894936110586887,0.895712703897496,0.894159517276279,108720,121483,0.894940032761786,108720,120619,0.901350533498039,0.894936110586887,0.787953870088819,NA,108720,0.0150754231052244,NA,"vr","maternal",NA,NA,NA,FALSE
"South Africa","1430","ZAF",2011.5,2011,2012,1246,0,94320,0.115850296861747,0.271490670059372,10927,TRUE,NA,TRUE,"103",1246,NA,NA,1246,94320,0,0,106420,TRUE,0.88370218742255,0.884552188799442,0.882850350189552,94320,106732,0.883708728403853,94320,106420,0.886299567750423,0.88370218742255,0.781330809878949,NA,94320,0.0132103477523325,NA,"vr","maternal",NA,NA,NA,FALSE
"South Africa","1430","ZAF",2012.5,2012,2013,1040,0,84672,0.111595332577475,0.287922808012094,9449,TRUE,NA,TRUE,"103",1040,NA,NA,1040,84672,0,0,96589,TRUE,0.875074958266479,0.875996742354257,0.874151148279606,84672,96759,0.875081387777881,84672,96589,0.87662156146145,0.875074958266479,0.77742638927645,NA,84672,0.0122826908541194,NA,"vr","maternal",NA,NA,NA,FALSE
"South Africa","1430","ZAF",2013.5,2013,2014,941,0,74713,0.106433953930374,0.288918929771258,7952,TRUE,NA,TRUE,"103",941,NA,NA,941,74713,0,0,88839,TRUE,0.866795628332774,0.867788381457059,0.865802875208489,74713,86194,0.866800473350813,74713,88839,0.840993257465753,0.866795628332774,0.774543471703367,NA,74713,0.0125948630091149,NA,"vr","maternal",NA,NA,NA,FALSE
"South Africa","1430","ZAF",2014.5,2014,2015,1016,0,69519,0.104460651045038,0.299817316129403,7262,TRUE,NA,TRUE,"103",1016,NA,NA,1016,69519,0,0,81141,TRUE,0.867904722875281,0.868930445014823,0.866876604188685,69519,80099,0.867913457096843,69519,81141,0.856767848559914,0.867904722875281,0.777250652317757,NA,69519,0.0146147096477222,NA,"vr","maternal",NA,NA,NA,FALSE
"South Africa","1430","ZAF",2015.5,2015,2016,936,0,67062,0.103068802004116,0.332915809251141,6912,TRUE,NA,TRUE,"103",936,NA,NA,936,67062,0,0,77274,TRUE,0.874427382908792,0.875467337715694,0.873384860312243,67062,76692,0.874432796119543,67062,77274,0.867846882521935,0.874427382908792,0.784306055390393,NA,67062,0.013957233604724,NA,"vr","maternal",NA,NA,NA,FALSE
"South Africa","1430","ZAF",2016.5,2016,2017,828,2,66182,0.110256565229216,0.337508688162945,7297,TRUE,NA,TRUE,"103",826,NA,NA,826,66182,0,0,73424,TRUE,0.88954948210524,0.890563140537867,0.888533091439641,66182,74399,0.889554967136655,66182,73424,0.901367400305077,0.88954948210524,0.791475691877579,NA,66182,0.0124807349430359,NA,"vr","maternal",NA,NA,NA,FALSE
"South Africa","1430","ZAF",2017.5,2017,2018,678,3,63061,0.111923375779008,0.343207370641125,7058,TRUE,NA,TRUE,"103",675,NA,NA,675,63061,0,0,68762,TRUE,0.898887172646212,0.899992979007232,0.897777855788809,63061,70154,0.898893862074864,63061,68762,0.917090835054245,0.898887172646212,0.798286626564415,NA,63061,0.0107039215997209,NA,"vr","maternal",NA,NA,NA,FALSE
"South Africa","1430","ZAF",2018.5,2018,2019,552,0,59752,0.115042174320525,0.354264292408622,6874,TRUE,NA,TRUE,"103",552,NA,NA,552,59752,0,0,65400,TRUE,0.910441937317546,0.911670343857486,0.909213530777605,59752,65629,0.910451172499962,59752,65400,0.913639143730887,0.910441937317546,0.805710890002895,NA,59752,0.00923818449591646,NA,"vr","maternal",NA,NA,NA,FALSE
"Tunisia","1520","TUN",2009.5,2009,2010,18,0,706,0.0396600566572238,0.759206798866855,28,FALSE,NA,TRUE,"104",18,NA,NA,18,706,0,0,2735,TRUE,0.258135283363803,0.274588665447898,0.241681901279707,706,2735,0.258135283363803,706,2735,0.258135283363803,0.258135283363803,0.247897623400366,"usability less than 60%",706,0.0254957507082153,NA,"vr","maternal",NA,NA,NA,FALSE
"Tunisia","1520","TUN",2013.5,2013,2014,28,0,717,0.203626220362622,0.608089260808926,146,FALSE,NA,TRUE,"104",28,NA,NA,28,717,0,0,2724,TRUE,0.263215859030837,0.279735682819383,0.246696035242291,717,2724,0.263215859030837,717,2724,0.263215859030837,0.263215859030837,0.209618208516887,"usability less than 60%",717,0.0390516039051604,NA,"vr","maternal",NA,NA,NA,FALSE
"Tunisia","1520","TUN",2017.5,2017,2018,4,0,661,0.139183055975794,0.683812405446294,92,FALSE,NA,TRUE,"104",4,NA,NA,4,661,0,0,2583,TRUE,0.255903987611305,0.272938443670151,0.239256678281069,661,2583,0.255903987611305,661,2583,0.255903987611305,0.255903987611305,0.220286488579171,"usability less than 60%",661,0.00605143721633888,NA,"vr","maternal",NA,NA,NA,FALSE
"Zimbabwe","1570","ZWE",1990.5,1990,1991,291,NA,4188,0.0907354345749761,0.358166189111748,380,FALSE,NA,FALSE,"09B",291,NA,NA,291,4188,0,0,9131,TRUE,0.458657321213449,0.468842404993977,0.448472237432921,4188,9131,0.458657321213449,4188,9131,0.458657321213449,0.458657321213449,0.417040849852152,"usability less than 60%",4188,0.0694842406876791,NA,"vr","maternal",NA,NA,NA,FALSE
"Antigua and Barbuda","2010","ATG",1985.5,1985,1986,1,NA,17,0.117647058823529,0.764705882352941,2,TRUE,NA,FALSE,"09A",1,NA,NA,1,17,0,0,23,TRUE,0.811594202898551,0.898550724637681,0.710144927536232,17,20,0.85,17,23,0.739130434782609,0.811594202898551,0.75,NA,17,0.0588235294117647,NA,"vr","maternal",NA,NA,NA,FALSE
"Antigua and Barbuda","2010","ATG",1986.5,1986,1987,0,NA,23,0.130434782608696,0.826086956521739,3,TRUE,NA,FALSE,"09A",0,NA,NA,0,23,0,0,23,TRUE,0.827956989247312,0.903225806451613,0.752688172043011,23,27,0.851851851851852,23,23,1,0.827956989247312,0.740740740740741,NA,23,0,NA,"vr","maternal",NA,NA,NA,FALSE
"Antigua and Barbuda","2010","ATG",1987.5,1987,1988,0,NA,16,0.3125,0.5625,5,FALSE,NA,FALSE,"09A",0,NA,NA,0,16,0,0,23,TRUE,0.745762711864407,0.822033898305085,0.669491525423729,16,21,0.761904761904762,16,23,0.695652173913043,0.745762711864407,0.523809523809524,"usability less than 60%",16,0,NA,"vr","maternal",NA,NA,NA,FALSE
"Antigua and Barbuda","2010","ATG",1988.5,1988,1989,0,NA,21,0.19047619047619,0.80952380952381,4,TRUE,NA,FALSE,"09A",0,NA,NA,0,21,0,0,24,TRUE,0.777777777777778,0.854700854700855,0.700854700854701,21,27,0.777777777777778,21,24,0.875,0.777777777777778,0.62962962962963,NA,21,0,NA,"vr","maternal",NA,NA,NA,FALSE
"Antigua and Barbuda","2010","ATG",1989.5,1989,1990,0,NA,11,0,0.727272727272727,0,TRUE,NA,FALSE,"09A",0,NA,NA,0,11,0,0,25,TRUE,0.793103448275862,0.862068965517241,0.71551724137931,11,13,0.846153846153846,11,25,0.44,0.793103448275862,0.846153846153846,NA,11,0,NA,"vr","maternal",NA,NA,NA,FALSE
"Antigua and Barbuda","2010","ATG",1990.5,1990,1991,0,NA,20,0,0.85,0,TRUE,NA,FALSE,"09A",0,NA,NA,0,20,0,0,22,TRUE,0.853448275862069,0.913793103448276,0.78448275862069,20,23,0.869565217391304,20,22,0.909090909090909,0.853448275862069,0.869565217391304,NA,20,0,NA,"vr","maternal",NA,NA,NA,FALSE
"Antigua and Barbuda","2010","ATG",1991.5,1991,1992,1,NA,24,0,0.75,0,TRUE,NA,FALSE,"09A",1,NA,NA,1,24,0,0,22,TRUE,0.777777777777778,0.854700854700855,0.700854700854701,24,30,0.8,24,24,1,0.777777777777778,0.8,NA,24,0.0416666666666667,NA,"vr","maternal",NA,NA,NA,FALSE
"Antigua and Barbuda","2010","ATG",1992.5,1992,1993,0,NA,23,0,0.826086956521739,0,TRUE,NA,FALSE,"09A",0,NA,NA,0,23,0,0,23,TRUE,0.931623931623932,0.974358974358974,0.88034188034188,23,24,0.958333333333333,23,23,1,0.931623931623932,0.958333333333333,NA,23,0,NA,"vr","maternal",NA,NA,NA,FALSE
"Antigua and Barbuda","2010","ATG",1993.5,1993,1994,0,NA,13,0,0.923076923076923,0,TRUE,NA,FALSE,"09A",0,NA,NA,0,13,0,0,25,TRUE,0.916666666666667,0.958333333333333,0.866666666666667,13,14,0.928571428571429,13,25,0.52,0.916666666666667,0.928571428571429,NA,13,0,NA,"vr","maternal",NA,NA,NA,FALSE
"Antigua and Barbuda","2010","ATG",1994.5,1994,1995,0,NA,29,0.103448275862069,0.827586206896552,3,TRUE,NA,FALSE,"09A",0,NA,NA,0,29,0,0,25,TRUE,0.877551020408163,0.938775510204082,0.806122448979592,29,33,0.878787878787879,29,29,1,0.877551020408163,0.787878787878788,NA,29,0,NA,"vr","maternal",NA,NA,NA,FALSE
